number,l1_t,l1_s,model_height,lon,lat
mh7192,99.462875,9.415743,700,-115.0461722309512,-13.26877286800391
mh7193,152.68282,6.057359,800,-114.5927954149024,-9.41719382091993
mh7194,416.11237,18.679382,800,-113.6815125878898,-7.894761148405183
mh7195,146.97757,8.010428,1300,-112.1139119263728,-7.567449236070581
mh7196,99.66576,4.803683,500,-109.6088896936027,-8.040264798452675
mh7197,105.587105,7.5062704,600,-110.1139854504406,-8.993191193998387
mh7198,162.55319,9.122764,1000,-109.7272677547241,-8.624047201097962
mh7199,59.725323,3.316679,700,-109.5229133261198,-7.750181942654266
mh7200,142.5942,8.015402,1300,-109.6132343811487,-3.817608917298585
mh7201,169.15358,12.989167,1000,-111.2914061297651,-5.297424382843427
mh7202,55.99964,5.761754,500,-111.4108877155604,-3.178654959962336
mh7203,53.684887,4.775456,500,-111.2537719473387,-3.227503252832632
mh7204,217.00055,11.2613945,600,-108.421745467809,-4.946746267263082
mh7205,106.318634,6.0011034,600,-108.1853064465825,-7.318647914592773
mh7206,191.65555,9.223368,1100,-104.0726989827055,-9.833687028166588
mh7207,340.8876,11.320698,1300,-103.1511040443498,-8.631862788208819
mh7208,148.77724,12.3567705,400,-103.6718848549134,-4.367805453093514
mh7209,216.17853,15.819229,800,-102.6995962417798,-3.931378447994989
mh7210,82.69802,6.961653,600,-99.4930626221481,-7.73956663942716
mh7211,40.054993,3.6542125,900,-97.00441972951892,-2.811721010056625
mh7212,46.898445,3.9239137,600,-94.59605116973604,-4.189659837967486
mh7213,86.24019,3.2711923,600,-92.04112177217098,-6.281356344280139
mh7214,67.61412,2.6575844,800,-93.71438737036137,-5.585800398624898
mh7215,64.79715,3.473767,600,-90.33435876351918,-8.128022997677759
mh7216,78.27664,4.440425,500,-91.7715049632184,-10.05721886041806
mh7217,54.57043,4.178058,500,-94.3400109132594,-12.11066215895013
mh7218,66.17406,4.1005845,700,-93.73845705938612,-11.80134446701727
mh7219,67.31858,5.9186435,600,-94.23296418352189,-12.71871570634453
mh7220,129.89075,4.371583,900,-92.67315527205066,-16.91344246336359
mh7221,118.97503,6.1384535,800,-93.58281011759227,-18.34332170337677
mh7222,72.379906,3.7078807,700,-93.11042147679213,-16.1209209568871
mh7223,93.17069,4.686144,800,-91.51417359000702,-16.61619281751976
mh7224,91.44286,3.8293765,900,-93.40942389346422,-19.73961836267452
mh7225,131.12178,10.966316,900,-93.64261017577762,-19.91544799042454
mh7226,43.708466,3.0874848,800,-93.77110268594564,-22.25421365954235
mh7227,242.00584,12.952353,1000,-90.65429724642073,-21.02460797569694
mh7228,160.0799,8.531187,900,-90.30304990459923,-20.15417525755554
mh7229,201.60428,12.614932,1000,-92.76920354680183,-21.5124901569748
mh7230,71.793526,5.523812,700,-96.52433585298944,-23.8570449094539
mh7231,148.73036,8.962511,900,-95.94692616263524,-26.78940265047045
mh7232,540.31976,24.15272,1600,-90.80968726245403,-25.71316655311414
mh7233,93.56143,8.0466175,400,-99.33104353162916,-28.54214466452779
mh7234,71.214386,7.122409,800,-102.0386878134886,-30.25207670509263
mh7235,70.47816,5.080387,900,-106.3766510997625,-29.65551270583993
mh7236,170.22517,15.824799,1100,-111.9492516745738,-29.52506821750041
mh7237,71.89904,5.6289754,600,-91.61266227456632,-12.28397571217547
mh7238,47.88642,3.9315522,500,-91.83848389141428,-10.68932325426253
mh7239,117.65314,4.5699887,700,-92.55728867172076,-15.99695661841765
mh7240,78.73561,5.190057,700,-93.23188051900831,-23.91175230649542
mh7241,76.88309,4.2751923,700,-93.21705090777591,-24.17842457574019
mh7242,236.81458,7.6363883,1100,-93.80441906172646,-23.92047291045387
mh7243,58.41719,4.3531585,800,-92.09308222306626,-22.47179484471672
mh7244,171.35649,9.533898,1200,-96.39644118370826,-20.33083929563959
mh7245,195.53561,14.284077,1000,-95.5949607959693,-19.31935433518462
mh7246,82.12069,5.5304413,700,-98.83536334625605,-20.61787503384825
mh7247,115.50344,8.765658,800,-99.9859887582474,-23.07744073551687
mh7248,142.94891,6.335228,800,-101.4206638850882,-23.51914644068821
mh7249,173.89601,12.884999,1200,-104.0240273062304,-26.47134933128394
mh7250,207.87094,9.396033,1000,-104.8122688764321,-25.50960488593915
mh7251,148.6605,10.584526,1600,-105.2457918153875,-25.69946182100081
mh7252,243.53967,13.555719,800,-107.6016138557406,-27.05160860135847
mh7253,93.73644,9.865009,800,-107.8303910037615,-29.18468368100632
mh7254,155.14,11.863847,800,-105.3053968145947,-29.10798974979847
mh7255,93.91254,9.122119,1000,-112.5142886674991,-30.34963715904376
mh7256,196.318,14.369472,600,-118.2889706294758,-28.38032329920014
mh7257,174.12134,8.922061,800,-119.0315134751937,-27.84199759778546
mh7258,148.84856,11.384625,1100,-119.8279465104327,-28.56547081522017
mh7259,218.98375,8.378883,600,-118.878046370792,-27.82780030597029
mh7260,159.30693,13.216367,1000,-119.055078567703,-28.95407084323902
mh7261,270.12277,15.1178465,1000,-116.9793710249987,-25.79816242510945
mh7262,310.64145,14.316093,800,-117.3775561219464,-25.48577786068578
mh7263,239.11684,13.35093,900,-117.2150198588917,-25.49852216621801
mh7264,157.55249,12.275272,600,-116.995412690203,-25.67181923036859
mh7265,365.3418,24.016548,600,-114.6563419097087,-26.2658220226288
mh7266,359.03152,24.730164,800,-114.5201114604783,-26.54273476386665
mh7267,322.3884,21.434443,1000,-113.5546571835194,-27.04885308298076
mh7268,331.2869,21.688854,1500,-115.1505453659468,-25.80147554522198
mh7269,119.66782,8.847803,800,-118.147938242502,-24.2423171641675
mh7270,44.372307,3.8706126,400,-118.0852396885227,-23.57517640966859
mh7271,48.792957,4.5962973,400,-119.1879412039091,-22.36092570438768
mh7272,50.641685,3.7170665,900,-117.7289556207807,-22.72188349036337
mh7273,74.55367,4.8760986,400,-115.8624061624289,-21.80382235870221
mh7274,78.339264,6.4422874,800,-116.3920238517291,-17.66687671991445
mh7275,97.49108,6.060046,900,-116.4881737713195,-17.48335553837058
mh7276,96.23489,6.028171,1200,-117.8146632929755,-17.70965148247802
mh7277,111.21183,8.973466,600,-115.3341907711378,-18.06276351629623
mh7278,166.00523,12.839621,1200,-115.7657066182139,-17.85591471111981
mh7279,103.29317,4.9993834,900,-116.1797516198445,-18.14244283090215
mh7280,57.46939,5.0977454,600,-116.3857497546692,-17.90213925312329
mh7281,125.404396,9.472112,1500,-115.691438572682,-18.90392598566715
mh7282,98.30061,7.7481647,800,-115.4048343083011,-17.97155776155838
mh7283,143.24265,10.076334,600,-114.7320766978708,-17.64809091311298
mh7284,109.78099,7.9697857,900,-114.2209904385595,-17.2354033435137
mh7285,62.7526,3.6360276,500,-119.3926529928396,-18.20625552060767
mh7286,197.86919,8.350271,1400,-120.1806047239002,-17.22886398057
mh7287,64.17095,4.5791106,1100,-114.7958855676186,-14.72791020992074
mh7288,83.883995,5.520629,500,-114.8981021034531,-16.42687483941834
mh7289,63.09158,3.557724,600,-110.4668961752088,-16.15984747665268
mh7290,58.59926,3.0658786,500,-107.2421851997007,-15.24595196395546
mh7291,113.04047,8.0451355,600,-111.0853674313119,-13.70191336671375
mh7292,41.690163,3.9367614,700,-109.843022889531,-14.16453879443457
mh7293,69.926346,9.805529,800,-106.3871795035901,-14.32583324749324
mh7294,33.970215,2.3691475,600,-105.8724491937118,-13.81901113670449
mh7295,90.36639,3.778661,800,-104.3956379619631,-15.42314226906192
mh7296,91.669815,3.8839755,900,-105.3204737450491,-15.43056671388293
mh7297,65.11133,4.1921363,400,-107.2073981462771,-15.02940466246575
mh7298,62.238792,3.5017138,900,-105.0452989806377,-17.6403204747404
mh7299,56.27473,2.6704195,500,-103.9042515445226,-18.08837996146841
mh7300,57.053314,3.7875245,600,-102.6929238876142,-18.42868176793123
mh7301,40.62364,3.4491136,500,-103.5523201167873,-18.4322041673998
mh7302,62.017273,3.7576275,900,-99.97721521119487,-18.86858441117267
mh7303,111.72817,6.9191465,900,-99.56320645690916,-17.42339166385545
mh7304,109.96468,5.529697,800,-91.54460024371828,-16.23193912800526
mh7305,93.04183,4.5034437,800,-90.43715017576272,-14.77079557698475
mh7306,55.958736,3.586356,800,-103.8223694990764,-17.51361276438708
mh7307,414.74106,24.572954,1000,-111.6233496990191,-23.33594219992206
mh7308,166.49117,9.314539,700,-112.3893905611015,-22.37928115121704
mh7309,224.8575,7.919082,600,-119.5504200550565,-21.58714545121958
mh7310,122.362274,8.557104,1000,-109.8849591715991,-4.662965195089869
mh7311,41.73432,3.4172924,400,-110.3208614744507,-3.646326772334696
mh7312,112.149315,7.8963866,500,-109.550186950678,-4.452864653748157
mh7313,67.18918,4.058646,600,-106.2795534818781,-8.666292995714992
mh7314,186.86624,6.3727355,900,-104.5383465674076,-10.88878863448878
mh7315,87.06891,3.9505422,800,-104.3241569989565,-12.99514524387635
mh7316,146.37418,7.1179166,1000,-104.4534192356881,-12.99336976467728
mh7317,136.22581,7.94517,1000,-101.6548014363926,-14.24013369495801
mh7318,129.94142,7.3819594,1000,-101.6698878236933,-14.4131624669738
mh7319,197.94754,9.5049515,1100,-101.7578720666258,-14.96873492683534
mh7320,66.09062,3.4852285,800,-93.68400650619294,-10.67243484148565
mh7321,99.07992,4.7631283,800,-94.2450215586256,-11.76519138161176
mh7322,80.658,5.323251,900,-94.8433116158992,-12.03804465522397
mh7323,85.397545,5.5793295,600,-90.50867255161285,-10.38170615977163
mh7324,225.9014,7.2993374,1500,-91.20074775302676,-10.45419337434882
mh7325,99.30886,5.2907033,900,-91.86569710770031,-15.55400422666582
mh7326,117.22892,5.9534326,800,-93.95555199733002,-16.93735037674647
mh7327,109.02974,6.1707673,900,-93.56830486208482,-18.20213261706783
mh7328,117.064766,7.157315,700,-93.03286236436038,-15.65023395811906
mh7329,41.149208,4.15644,700,-93.50126208949432,-21.51744172120364
mh7330,76.670074,5.9851184,1100,-94.8097602452618,-22.30160696492968
mh7331,106.98718,9.727075,1100,-98.25900735034529,-22.01006450215289
mh7332,154.47165,6.703632,1300,-96.68758489348596,-20.00539365928828
mh7333,175.28831,10.778236,700,-99.09026895305657,-24.64061827080086
mh7334,215.06187,16.648823,900,-97.05137527179689,-24.75330977043113
mh7335,269.3049,12.930561,2400,-97.83170932037352,-25.45489715180139
mh7336,273.708,10.549913,1600,-90.62453384229885,-23.9342219229582
mh7337,202.53072,6.5239153,600,-99.12149357863044,-30.03321963039953
mh7338,126.058464,9.70085,800,-97.08461304829136,-30.15552365587294
mh7339,224.80972,9.192814,700,-99.19226541495162,-29.61295046893579
mh7340,117.05862,8.941406,900,-100.2281592274501,-30.1148439969839
mh7341,109.34609,10.498273,900,-103.1693926168409,-29.75197966541916
mh7342,179.9055,13.414541,1200,-103.8457354499496,-30.51959983856461
mh7343,123.71674,8.947724,700,-103.1974021437919,-30.38512246967836
mh7344,164.11813,11.271249,800,-105.5186733815011,-29.58230595403174
mh7345,99.0059,5.7407,600,-106.5422432300115,-29.29520854942984
mh7346,118.96544,8.561311,700,-110.1206929657071,-28.50973197600196
mh7347,235.6621,17.26842,600,-113.0764454909175,-27.89588583627746
mh7348,72.81571,6.264156,900,-116.2963338503734,-27.14001144949768
mh7349,149.38408,10.8606825,900,-119.5465756487951,-24.45375383711662
mh7350,65.92629,5.9221764,800,-115.2815570605724,-17.3821923343711
mh7351,71.35881,4.4649544,700,-111.5853063013532,-17.28536208252636
mh7352,103.482834,5.2422132,800,-106.6834802297906,-15.12812852260707
mh7353,113.0459,8.0168085,800,-109.1552267614371,-15.24377832473531
mh7354,100.98819,4.9507813,400,-106.0328367113658,-17.4457423858288
mh7355,164.40372,13.171624,900,-106.9184322441757,-16.67492332056725
mh7356,115.55104,9.646804,800,-100.1232846559984,-24.25372772715146
mh7357,131.38927,6.129468,700,-99.56825495860168,-24.15054085171082
mh7358,119.89061,7.6716833,900,-100.1858789674836,-24.59606440333176
mh7359,100.455376,6.041017,900,-100.2824650621375,-24.45364519495258
mh7360,279.5497,14.070021,500,-97.43534929171209,-30.41556717772456
mh7361,208.97656,10.74312,900,-96.50244828423992,-27.7475097159557
mh7362,271.43887,15.320389,1000,-90.97055746265394,-26.34502036334988
mh7363,90.388466,7.2948813,900,-91.33595418143342,-26.17332103071308
mh7364,331.51202,21.76242,1100,-92.11419762046772,-24.93290688420461
mh7365,145.63704,9.323122,1000,-92.5046290374732,-28.32114083175053
mh7366,281.30252,18.156477,700,-101.6132735778586,-28.9499677792015
mh7367,60.665524,5.5195346,700,-105.0052931728912,-29.80593886704375
mh7368,83.36657,8.656797,1300,-104.3984981064859,-30.6950023248672
mh7369,170.6264,14.68426,800,-108.064334809343,-28.26473814149142
mh7370,117.782,9.375331,800,-106.4209263719904,-28.39579257499162
mh7371,306.9838,22.369757,800,-109.5698852855387,-27.50731846607259
mh7372,503.11954,26.101873,1600,-109.0404099080885,-27.20481149195921
mh7373,213.73456,17.443262,1100,-108.9990850243131,-27.38888527806182
mh7374,154.89786,9.311627,900,-114.7944631886286,-27.42115396059304
mh7375,90.09256,7.4078417,600,-111.9818065748012,-18.00226576919623
mh7376,86.13413,4.829317,600,-113.4437992953132,-16.68760028647289
mh7377,87.076324,6.7001276,700,-112.3211590713965,-17.06616999380553
mh7378,111.28477,8.281286,500,-112.3946221797816,-17.09700222088608
mh7379,39.607063,4.838445,900,-110.6226847274942,-59.30810560088481
mh7380,23.962305,5.628727,800,-109.8268178907792,-59.65280007352179
mh7381,78.87787,5.720581,1000,-109.5208847222923,-58.47425640754359
mh7382,308.74783,13.067676,1100,-105.8832669099737,-59.69901811260144
mh7383,347.76453,19.343082,1200,-98.31122066417738,-59.71624706109391
mh7384,156.2706,5.40642,900,-99.82711017847168,-58.24384904013035
mh7385,104.51135,5.6746154,1000,-100.8542836829016,-58.37739591449154
mh7386,98.56141,5.2953897,1000,-100.5977200556201,-58.71268945174581
mh7387,64.89416,2.6926262,1000,-102.5434869153573,-57.50963077918995
mh7388,166.26765,9.372868,1100,-103.3571023101256,-57.98029624817359
mh7389,69.62609,4.8170033,800,-103.8143953685328,-57.75445950034363
mh7390,67.41776,4.0697503,900,-106.3575912235715,-57.37583085496744
mh7391,71.246605,3.682577,900,-107.2941541489941,-57.48291687305841
mh7392,66.65764,4.806907,900,-107.3934461988539,-57.14945471880122
mh7393,68.69078,9.325498,800,-108.4857945740398,-56.11171468246213
mh7394,134.31502,5.162336,500,-110.0525159178786,-56.72899685112353
mh7395,60.38464,3.906145,500,-113.3419510624221,-56.37617217499475
mh7396,98.96427,4.379854,600,-114.3522114369891,-55.577609589534
mh7397,129.78288,6.2056174,800,-109.5012444586518,-55.64222646780693
mh7398,70.90455,6.2932577,600,-118.9831220770216,-53.8760573292946
mh7399,82.08033,4.994937,600,-118.0774253284308,-54.29220013970297
mh7400,56.481956,4.399099,800,-119.1639020413349,-53.1781623949804
mh7401,63.21374,3.9958603,800,-119.5222297840766,-53.20400915615836
mh7402,96.59667,4.245391,1000,-117.6368846065311,-53.59918110370812
mh7403,50.974148,3.5758855,600,-116.3669063458134,-54.15099446613938
mh7404,38.258755,2.83761,600,-115.3660542800321,-54.25221611375245
mh7405,97.61958,4.228985,700,-114.661252168419,-54.14313037759486
mh7406,51.322174,3.135922,600,-118.6208683406644,-53.46716268435465
mh7407,35.858578,2.6101847,600,-119.757027344853,-53.21194476241747
mh7408,168.10678,11.994099,1000,-119.3961653946987,-54.1544513532352
mh7409,207.8552,14.339437,1300,-119.5003474903412,-54.11299487354494
mh7410,129.10202,10.963584,1100,-119.6738010985219,-53.98588312427096
mh7411,102.27967,9.435465,1100,-119.9341352274518,-53.95971611234433
mh7412,162.89325,5.6469502,600,-119.947527592381,-52.17966311743725
mh7413,64.647835,4.0725703,700,-119.3962663083026,-51.42451661824261
mh7414,137.5602,8.041482,700,-119.0131409203905,-52.37241800401372
mh7415,45.07777,3.8144984,700,-116.0033084910914,-53.03659251179737
mh7416,99.96365,5.5160613,700,-117.3643851857863,-52.70386001648662
mh7417,202.26758,15.882212,1100,-118.2320491731732,-52.95671469458588
mh7418,64.03159,5.3649807,700,-119.7523010075327,-50.34734346082745
mh7419,70.84247,6.567435,600,-116.6919500710229,-50.11612611986924
mh7420,91.28921,6.2467146,900,-116.3073048186711,-50.07242919970512
mh7421,104.88291,5.210184,700,-111.0068240992563,-53.82475987355323
mh7422,60.164383,6.8995647,1000,-112.5286660275761,-52.14780687343623
mh7423,60.970295,3.542177,600,-114.0687633626903,-51.99103287777123
mh7424,48.09039,3.9167538,700,-113.3701661543582,-51.98109773961541
mh7425,72.87851,6.2104955,900,-110.9574875389049,-53.41338304661699
mh7426,66.21749,3.6619074,800,-109.1192284619794,-54.71390982664356
mh7427,71.73,5.3851695,800,-106.9293842582393,-55.42490240691455
mh7428,113.53654,5.8960075,1100,-102.920273803094,-54.50933979000575
mh7429,93.310776,5.022761,1000,-104.6699300479088,-54.30013009627504
mh7430,79.79146,4.110624,800,-105.8074381225074,-53.49598521875048
mh7431,116.48436,8.354167,900,-108.4247332221545,-53.67678886793416
mh7432,119.67108,4.09735,800,-109.5211496933081,-56.61615028893836
mh7433,56.177002,3.472468,900,-97.9913356864937,-52.77754097740489
mh7434,106.84348,5.5056663,1400,-98.20358274150372,-54.45665657510197
mh7435,36.56766,2.9422617,600,-100.0618422844349,-53.79142118820941
mh7436,69.041885,5.022336,700,-102.2040442366903,-52.65318209599408
mh7437,394.88376,20.426743,900,-98.22863010010671,-56.80264002180702
mh7438,114.27965,6.847552,800,-100.3538292845752,-56.74649697324636
mh7439,212.3658,13.595409,1700,-95.00751342259528,-57.02970350851307
mh7440,329.43256,15.559208,1100,-93.82459938394332,-57.36406440893452
mh7441,95.66028,7.165936,1000,-90.21703051597088,-57.06508100731434
mh7442,86.388596,6.976136,1200,-91.30678811903114,-53.43683941461853
mh7443,44.42624,2.6357377,800,-95.02294690470116,-49.34581516244233
mh7444,44.086716,3.1838806,400,-94.05475972823,-48.81397179381694
mh7445,78.41637,3.3932343,900,-97.19320280948745,-47.62766837006314
mh7446,75.89204,4.136707,900,-94.78618401949494,-48.26030698739689
mh7447,97.472626,5.712579,1100,-98.02693805205924,-48.13423746046892
mh7448,92.69833,4.526356,700,-97.57315909956968,-48.52059134264977
mh7449,97.559494,6.9070034,1100,-99.68758602889008,-47.07371742181792
mh7450,79.90874,5.8504515,700,-99.21644890022338,-49.67551407307728
mh7451,102.143394,5.905999,900,-101.83985093866,-46.77805172117029
mh7452,80.17605,5.6479154,800,-105.6321138308145,-49.6010258341213
mh7453,78.03974,7.2997746,900,-106.2801130078369,-46.21196184082042
mh7454,93.46986,7.0880804,800,-107.096639829635,-47.88577578269414
mh7455,47.82887,4.7356615,400,-110.8664541617464,-42.94531247294639
mh7456,65.41032,3.6001885,700,-105.7067009096703,-44.66799238417058
mh7457,138.25932,11.974544,1400,-105.1617138465909,-44.39195889626271
mh7458,42.686646,4.965668,1000,-109.5849124743576,-43.00161945593652
